longitude,latitude,sample_id,uid,timestamp,tweet,emotion_ct,happy,sad,neutral,angry,fear,surprise,disgust,emotions
-95.57496751,29.57387567,,710091,9/7/2017 0:23,"They un-canceled Bootcamp at the last minute, so not surprisingly, no one showed. Well, 1 person� https://t.co/pwBhrVyYiS",1,,,1,,,,,neutral
-95.35715,29.74913,,710092,9/17/2017 1:23,"Obligatory ""we left the house and did something"" selfie. @ The Secret Group https://t.co/W2pb8WyUhC",1,1,,,,,,,happy
-95.40791243,29.92063125,,710106,8/15/2017 17:47,This week began our new CRAFTASTIC program! On Monday grade school aged children made necklaces� https://t.co/G9KA6B1qJI,1,,,1,,,,,neutral
-95.46158316,29.74081158,,711029,8/12/2017 21:54,Date with my emmagrace_denton. Coolest girl around. @ The Cheesecake Factory https://t.co/HwbOiuWGNj,3,1,1,1,,,,,happy sad neutral
-95.56383679,29.56587939,,711031,9/1/2017 19:39,"If u have chicken and can make a 3 and 4 finger combo, why can't you make a 6 finger combo.� https://t.co/kO9iJx87B6",1,,,,,1,,,fear
-95.21846628,29.89353088,3073,711363,8/31/2017 17:16,Our hearts go out to everyone affected by the floods- the Office is� https://t.co/E5WNDqC4dE,1,1,,,,,,,happy
-95.34138889,29.98444444,,711651,8/8/2017 12:06,Up at 3am out of house by 4...flight delayed.  Oh the joys of travel!  Off to a great 2 day� https://t.co/LtONOgcUAJ,1,1,,,,,,,happy
-95.35548567,29.75713279,,711696,8/8/2017 11:53,Bagwell HOF plaque @ Minute Maid Park https://t.co/sBuMSg5Em1,5,5,,,,,,,happy
-95.3832,29.7629,,715486,8/8/2017 6:55,"Dreams comin to Reality are determined by how much work you put in for it.???? @ Houston, Texas https://t.co/03rlQNO8yp",1,,,1,,,,,neutral
-95.3832,29.7629,,716033,8/8/2017 17:39,"She makes me look like a kidnapper ?? @ Houston, Texas https://t.co/KZi25GlRWK",2,,1,1,,,,,sad neutral
-95.36088523,29.72180703,,716274,9/17/2017 19:35,It's a rare moment to have the front 3 together and in a photo at� https://t.co/4Xcy7gOEb8,1,,,1,,,,,neutral
-95.4962638,29.7319463,,716275,9/23/2017 19:26,Happy Birthday to jhrae  and your finally on your way to 30 lol jk� https://t.co/qs93fr3PnI,1,,,1,,,,,neutral
-95.45309,29.74269,,716963,8/8/2017 3:12,Thanks for showing the Mister and I  love on our special day� https://t.co/dCpbSOTqJI,3,3,,,,,,,happy
-95.40674,29.79072,,716964,8/21/2017 2:45,Celebrating Shawn's birthday with family and friends!!! What an� https://t.co/UKlnmCGa5F,3,3,,,,,,,happy
-95.40200905,29.5683172,,716966,9/4/2017 20:40,Happy Birthday to two of my most FAVORITE guys in the world !! My� https://t.co/K6M8n4QzWO,2,1,,,,,1,,happy surprise
-95.40200905,29.5683172,,716967,9/5/2017 4:54,"This guy right here , the love of my life , my ride or die , my best� https://t.co/iEgHX0Hv6L",1,1,,,,,,,happy
-95.3698077,29.8227766,,717013,9/15/2017 22:52,So these are my boys and also a picture of me at age 10. My mom� https://t.co/y1eL7uG8Sz,3,2,,1,,,,,happy neutral
-95.41368,29.82285,,717018,9/21/2017 16:39,Having some fun with the boys at take your dad to school day!!!� https://t.co/56NB8Z2Jgg,2,2,,,,,,,happy
-95.34138889,29.98444444,,718612,8/8/2017 17:26,i found the sweetest little book magnetically stuck on the back of a chair in the gate area. it� https://t.co/to2srTHRxD,1,,,,1,,,,angry
-95.50648,29.6555,,718903,9/19/2017 0:29,Anniversary dinner!! @ Teotihuacan Mexican Cafe' https://t.co/PJWxDcZm84,1,1,,,,,,,happy
-95.4243045,29.7323185,,718904,9/23/2017 19:46,Tired.... @ Levy Park Conservancy https://t.co/bUZETfroeV,1,1,,,,,,,happy
-95.4154415,29.73882376,,718961,9/15/2017 11:26,"Discussing today's photo shoot for the beautiful Ms. Brandy Woods, the Millionaire Midwife, with� https://t.co/W6M8Y9rgGT",2,2,,,,,,,happy
-95.38732,29.78189,,719034,8/8/2017 16:04,happy birthday to my best friend of 10 years. thank you for� https://t.co/arGo6Y6M4s,3,2,,,1,,,,happy angry
-95.45997937,29.78265514,,720220,8/17/2017 1:59,Someone made an appearance @ choir tonight! Who wants to join choir with me?!?!!!!!!! Wed nites� https://t.co/G0z9WYJsgV,1,1,,,,,,,happy
-95.28220647,29.56344502,,720584,8/8/2017 20:19,Passing memories down! @ Dairy Queen https://t.co/UPqJQi3zS6,4,3,,,1,,,,happy angry
-95.3832,29.7629,,720859,8/8/2017 20:17,"It's August, which means we're closer to fall and maaaaybe cooler temps [fingers crossed????],� https://t.co/uxnT3kMvYq",1,,,1,,,,,neutral
-95.3832,29.7629,,720933,8/8/2017 19:49,I'm playing a game while I'm in Houston for work for the day called how frizzy can my hair get?!� https://t.co/bbUZ8zkx21,1,,,,,,1,,surprise
-95.515,29.9253,,720975,8/12/2017 22:32,"Just posted a photo @ North Houston, Texas https://t.co/A8JwxdlUvc",1,,,1,,,,,neutral
-95.34138889,29.98444444,,721346,8/8/2017 19:18,"We made it to Houston early this morning, and we are now waiting on� https://t.co/WxD5zrdRls",1,1,,,,,,,happy
-95.46633957,29.74830532,,721741,8/12/2017 21:24,?? @ St Michael's Catholic Church https://t.co/ey0xli7syA,2,2,,,,,,,happy
-95.5538399,29.71752,,721742,8/13/2017 15:08,Celebrating AJ &amp; Kevin! ?? @ Arabia Shrine https://t.co/ETirnUl00f,1,1,,,,,,,happy
-95.515,29.9253,,721749,8/26/2017 19:29,It hadn't rained for hours so we went on a little adventure. Of course it started raining as� https://t.co/jEFKkESYV3,1,1,,,,,,,happy
-95.515,29.9253,,721759,9/17/2017 2:08,"Date night- pasta??&amp; It! ?? @ North Houston, Texas https://t.co/KzdwyqHVRe",1,1,,,,,,,happy
-95.3832,29.7629,,721761,9/22/2017 0:28,"?? @ Houston, Texas https://t.co/B0keCq60u0",1,1,,,,,,,happy
-95.3832,29.7629,,721889,8/9/2017 1:06,Thank you got capturing this moment in our lives so beautifully vicandmariephotography @� https://t.co/wLlEWbZZDr,2,1,,1,,,,,happy neutral
-95.3832,29.7629,,721890,8/9/2017 16:19,Pregnancy has been one of the best times of my life. Photo credit: vicandmariephotography Dress� https://t.co/74vSG6mM3j,1,1,,,,,,,happy
-95.3832,29.7629,3028,721934,8/9/2017 0:35,"When it drop I need you to go stupid! Yeah I'm talkin to you! ?? @ Houston, Texas https://t.co/URiYpaOp1s",1,1,,,,,,,happy
-95.5394,29.5828,,722565,8/9/2017 0:28,Missouri City Middle School A Team! Put this ?? squad up against ANYBODY! It's amazing how� https://t.co/w6TpxXartL,3,1,,1,1,,,,happy neutral angry
-95.36243619,29.72085672,,723974,8/8/2017 23:59,Go Kirsten and GO POKES! @ Texas Southern University Athletics https://t.co/AQosapYfzn,2,2,,,,,,,happy
-95.3832,29.7629,,724385,8/8/2017 23:00,"Family ?? @ Houston, Texas https://t.co/h6IcPkNPHh",3,3,,,,,,,happy
-95.38146698,29.73181008,2518,725364,8/10/2017 16:42,"""�Bandera de M�xico!
Legado de nuestros h�roes,
S�mbolo de la unidad
de nuestros padres
y de� https://t.co/cO3MlMluqH",7,6,1,,,,,,happy sad
-95.61990397,29.72418314,2518,725366,8/11/2017 2:53,Que el Vox Populi ponga punto final a este debate familiar. A quien se parece m�s el beb�� https://t.co/ajwR2R2HkE,3,1,,1,,1,,,happy neutral fear
-95.38526008,29.7226959,,725566,8/9/2017 6:07,Houston children's museum ?????????????????????????????????? @ Children's Museum of Houston https://t.co/DBqFvX3vkg,1,1,,,,,,,happy
-95.3832,29.7629,,725638,9/26/2017 3:44,We as a team will provide our customers with Quality Pups for there� https://t.co/na219HpkT3,3,1,,1,1,,,,happy neutral angry
-95.3832,29.7629,,725640,9/30/2017 15:43,"Yeah just like that?? ?? @ Houston, Texas https://t.co/F4FNrhL4uh",1,,,,1,,,,angry
-95.40254176,29.55204423,,725858,8/9/2017 3:04,Amazing inspirational speaker today. Brings reality to your own� https://t.co/pHrYBXMu5K,1,,1,,,,,,sad
-95.39639,29.7813351,3013,725879,8/9/2017 3:02,"2 weeks and a day past the mark, but we finally got around to taking our parents to dinner to� https://t.co/HdF2TJn4Ad",2,,2,,,,,,sad
-95.41002679,29.81840893,,725931,8/9/2017 2:47,Four Years of childhood together -&gt; Seven Year Reunion -&gt; Eleven� https://t.co/19fjhNKoyx,10,10,,,,,,,happy
-95.29477166,29.7363635,,726248,9/20/2017 19:03,Como jefes @ Barrio Magnolia https://t.co/Ufj6hQTqLV,1,,,1,,,,,neutral
-95.3993959,29.8027845,2394,726995,8/9/2017 1:22,All smiles because we survived the night without any stains on our shirts @ White Linen Night in� https://t.co/UQ35a2L8dS,1,1,,,,,,,happy
-95.3832,29.7629,,727022,8/14/2017 0:05,What's going on guys I'm happy to announce this breeding!! ??????We are now talking despite!!� https://t.co/FK8DvxJr00,1,,1,,,,,,sad
-95.41279,29.92952,,727233,8/15/2017 3:26,Still cry about this sometimes ??????? @ Pappas Seafood House https://t.co/Qrp2ZIXqBM,1,,1,,,,,,sad
-95.39148518,29.82442881,,727301,8/18/2017 12:45,Y'all help me wish my cuz Jon-O aka Mr. Ri$her himself a happy� https://t.co/imxKAept2V,1,,,1,,,,,neutral
-95.47179,29.94557,,728604,8/9/2017 13:23,Third grade let's Goooo! R day to be greater than before this 2017-2018 school year� https://t.co/jTOH8D7I4n,5,4,1,,,,,,happy sad
-95.3832,29.7629,,728607,8/9/2017 13:00,I have some new followers and I'd love to tell you more about myself. I get questions all the� https://t.co/kD2uR3ausd,1,1,,,,,,,happy
-95.41543,29.77032,,728658,8/12/2017 5:29,Having an awesome time! @ Kung Fu Saloon Houston https://t.co/l6wncOeZXd,2,2,,,,,,,happy
-95.41543,29.77032,,728659,8/12/2017 5:40,Happy birthday to my beautiful friend! @ Kung Fu Saloon Houston https://t.co/PrJeRPeXSC,3,2,,,,,1,,happy surprise
-95.37261,29.74673,,728662,8/14/2017 23:21,Just posted a photo @ Cl� Houston https://t.co/2oYb2CQUGD,1,1,,,,,,,happy
-95.3832,29.7629,,728663,8/15/2017 20:53,"One of my best friends that shares the same taste in music as I do! @ Houston, Texas https://t.co/m3tU3n6cRM",2,2,,,,,,,happy
-95.4647598,29.72767899,,729184,8/9/2017 21:47,Puedo hacerlo en: ?? La cama-el sofa-el coche???? hasta en el trabajo??... La question es escuchar� https://t.co/5Q2NM53d39,1,1,,,,,,,happy
-95.40814,29.77173,,729336,8/11/2017 20:10,Back at it tonight with my brotha djgeraldo at FOX HOLLOW!!! Latin Fridays! Get some Latin� https://t.co/tiPrSHryL6,2,,2,,,,,,sad
-95.41298,29.77062,,729340,9/1/2017 21:40,"DAY PARTY Tomorrow With my dude @TonyStyles at Lincoln Bar, proceeds will go to the JJ Watt� https://t.co/bQHE9P6xBo",1,1,,,,,,,happy
-95.40814,29.77173,,729341,9/8/2017 18:13,Rumor is Curfew is over!!!!!!! FOX HOLLOW is your jam tonight MYSELF and my brother djgeraldo on� https://t.co/9NkWENyP37,2,,2,,,,,,sad
-95.405556,29.681111,2346,729591,8/9/2017 21:12,GOD TILLER @ NRG Arena https://t.co/JRxSBvw3Ju,1,1,,,,,,,happy
-95.28759,29.56334,,729683,9/28/2017 20:30,Oh my. @ Pearland Coffee Roasters https://t.co/00IFmnZEoz,1,,,1,,,,,neutral
-95.4121933,29.7322311,,729686,9/29/2017 23:47,Yassssssss!!! @ The Halal Guys https://t.co/d4OKq0059s,1,1,,,,,,,happy
-95.57079367,29.65306093,,729793,8/11/2017 4:09,gunna miss my day ones ???? @ Lopez Mexican Restaurant https://t.co/JTSx4YbwVB,3,3,,,,,,,happy
-95.3832,29.7629,,729886,8/9/2017 19:58,Happy 18th birthday to our amazing son!!! We are so very proud of the man you have grown into!� https://t.co/T5mQ5HBis8,3,2,,,1,,,,happy angry
-95.405556,29.681111,2448,729924,8/9/2017 19:42,My family right here! mills_israel held me down while I was a freshman in college and gave me� https://t.co/uNvcdnre9d,2,1,,1,,,,,happy neutral
-95.405556,29.681111,2448,729925,8/11/2017 20:28,This young certified bull been down since we first talked!  I knew then that he was gone be the� https://t.co/UKkLyX7Qxl,1,1,,,,,,,happy
-95.411,29.685,,733149,9/23/2017 23:48,???????????????????? I am in the business of communication and that�s what makes my job worth it. I love� https://t.co/0FTktUYkIQ,1,1,,,,,,,happy
-95.39016383,29.72433462,,733150,9/28/2017 2:00,Game of Thrones ?? @ Hotel ZaZa Houston https://t.co/JslvRsNN8G,1,,1,,,,,,sad
-95.3832,29.7629,,733656,8/9/2017 17:39,Now that was a fun wedding! Congrats to svalliani1234! Thanks so much for hosting us and� https://t.co/WaqXsPSjEy,3,3,,,,,,,happy
-95.34138889,29.98444444,,733944,8/9/2017 17:25,"Ya quiero estar en casa enfocado, comiendo y entrenando para mejorar esta versi�n ..... @� https://t.co/dtvEs7xX3q",1,1,,,,,,,happy
-95.3832,29.7629,,734135,8/10/2017 8:19,"When the call for help goes out we come running in. @ Houston, Texas https://t.co/eORYgQaJf1",1,,,1,,,,,neutral
-95.20782276,29.92622511,2953,734324,8/10/2017 5:38,"Cannon Baker 5'8 (Summer Creek) - 14 year old, 2020 lead guard has received a scholarship offer� https://t.co/m9dhlLxWjW",1,,,1,,,,,neutral
-95.583946,29.635397,,734341,8/10/2017 4:55,Dinner date with the pops the other night for our birthday. Yeah my� https://t.co/dXzgkzZpQZ,3,3,,,,,,,happy
-95.35444323,29.75218132,,734344,9/4/2017 3:56,"Happy Birthday to one of the most humble, talented, and big hearted� https://t.co/ILzWh1JOIS",3,1,,1,1,,,,happy neutral angry
-95.4153,29.74288,,734363,8/10/2017 4:05,last night: celebrating national sneak a zucchini onto your� https://t.co/t0nF0FlRfu,4,2,1,1,,,,,happy sad neutral
-95.3669968,29.7860107,,734367,10/1/2017 4:42,we have been blessed in the land of the free &amp; the home of the� https://t.co/nmzojal3L1,3,3,,,,,,,happy
-95.37476204,29.74938878,,734388,8/10/2017 3:49,These are the moments that make me so very grateful to have this man as my dad. I'm thankful the� https://t.co/Mn4OFfvcbT,1,,1,,,,,,sad
-95.45972116,29.78239271,,734390,8/19/2017 0:06,Such a fun day having a sneak peek of what my life will look like a year from now with one of� https://t.co/ImgohoBRUT,2,2,,,,,,,happy
-95.37545,29.74584,,734622,7/24/2017 3:12,"????SUNDAY AT PROOF ROOFTOP
AFTER PARTY FOR COLOMBIAN FESTIVAL 
PERFORMING LIVE : GUARARE
????DJ ILL� https://t.co/hSTFUpQj1m",2,1,1,,,,,,happy sad
-95.3725183,29.74703427,,734658,8/12/2017 2:33,"????LAST NIGHT DJIN "" ROCK OF AGES "" 80' S NEW WAVE ROCK NIGHT rosegoldhtx .. HAD A BLAST !! ???? @� https://t.co/bxCUXlbAcR",3,,1,,,1,1,,sad fear surprise
-95.6070699,29.74778,,734664,8/18/2017 3:06,BREAKING IN MY NEW ROLLER SKATES .. JAMMING TO djwildchildhtx AT DAIRY ASHFORD ROLLER RINK� https://t.co/EojHD5uHXK,2,1,,,,1,,,happy fear
-95.3832,29.7629,,734753,8/12/2017 19:56,"""El �xito en la vida no se mide por lo que logras, sino por los obst�culos que superas"" @� https://t.co/0PDY1QcdwR",1,,,1,,,,,neutral
-95.3832,29.7629,,734755,8/13/2017 20:19,"?? Por las que son cu�adas y amigas al mismo tiempo!!! 
Las quiero aunque a veces me sacan m�s� https://t.co/9UNa3evFq9",5,2,,2,1,,,,happy neutral angry
-95.3832,29.7629,,734765,9/13/2017 0:34,"""El 90% del �xito se basa simplemente en insistir"" _Woody Allen
La pr�ctica  hace al maestro y� https://t.co/5qdZO0Gp5w",2,,,2,,,,,neutral
-95.3805166,29.7708416,,735052,9/20/2017 22:44,"We are ready to serve! Steak Night tonight from now to 9pm.

??44 Farm Steak, Bubble Waffle,� https://t.co/XdY2X75Ve2",1,,1,,,,,,sad
-95.3748322,29.7350006,,735054,9/23/2017 19:37,"Come out to Axelrad, where lucky cats waves at you!  ???? 

Which Snow Topi Bowl to get? Decision,� https://t.co/EbvlXdVVKM",2,1,1,,,,,,happy sad
-95.3805166,29.7708416,,735055,9/27/2017 21:15,"T-minus 1 hours till STEAK OUT! 
??Holler Brewing Co. 
? Starting 5pm to 9pm or sell out
?? Steak� https://t.co/HCf7giO4OD",1,,,,,1,,,fear
-95.3832,29.7629,,735626,8/14/2017 3:54,ABOUT SUMMER STYLEZ...Stay cool during these long summer hot days. ASYMMETRIC HEMMED� https://t.co/qDh4Q54z4d,1,1,,,,,,,happy
-95.33192124,29.69472761,,735798,8/10/2017 14:50,No Salt Seasonings! Banging homemade Salmon Jerky! Farmer's Market this Saturday! Meet me there!� https://t.co/b3tuPlhGrd,1,1,,,,,,,happy
-95.54828,29.7177,,735815,8/25/2017 17:20,"At Home with thenwezes! Hurricane or not, we keep, at minimum, 5-7 gallons of alkaline water on� https://t.co/rrvcw5YmZd",1,,,,1,,,,angry
-95.37845,29.73897,,735835,9/24/2017 3:16,"In the midst of it all, We Celebrate! Happy 48th Year to Shape Community Center! Oh yeah, I've� https://t.co/aEz8RIi8GJ",1,,1,,,,,,sad
-95.3832,29.7629,,736045,8/10/2017 16:27,Congrats to David Quessenberry. He played in his first NFL game last night after battling cancer� https://t.co/fVtt0Yo8gd,2,,,,2,,,,angry
-95.36914835,29.84695951,3059,736846,8/14/2017 18:16,Just posted a photo @ St Charles Borromeo Catholic Church https://t.co/XbyC1hToBI,6,3,1,,1,1,,,happy sad angry fear
-95.36914835,29.84695951,3059,736848,8/14/2017 21:21,Just posted a photo @ St Charles Borromeo Catholic Church https://t.co/aHXKtr6bDA,1,1,,,,,,,happy
-95.36914835,29.84695951,3059,736868,8/31/2017 11:30,Just posted a photo @ St Charles Borromeo Catholic Church https://t.co/hwKcU9YbKm,1,1,,,,,,,happy
-95.36914835,29.84695951,3059,736883,9/5/2017 1:44,Just posted a photo @ St Charles Borromeo Catholic Church https://t.co/Ey4QmIydue,2,2,,,,,,,happy
-95.31474,29.69331,3059,736932,9/29/2017 18:35,"Est� es la foto de cuando asist� al cursillo. Junto conmigo aparecen el obispo James Tamayo, el� https://t.co/Odtv6awBWm",4,3,,1,,,,,happy neutral
-95.36914835,29.84695951,3059,736933,9/29/2017 18:48,C�ndido y Juanita Franco en el d�a de ser comisionados para ser ministros extraordinarios de la� https://t.co/8IGv8kyTQe,3,,2,1,,,,,sad neutral
-95.21194248,29.70966081,,736984,8/10/2017 14:13,"Learning how we ""diagnose"" students using these words and have no� https://t.co/Nsk8oCBKst",1,,1,,,,,,sad
-95.46343417,29.73919547,,737043,8/19/2017 18:41,Good Boy wit a bad attitude ?? @ The Galleria https://t.co/ELvt3pcUBU,1,,,1,,,,,neutral
-95.446,29.8619,,738436,8/10/2017 19:35,"""One thing about us we gon get to a bag ... had to starve all day just to get to it fast ""??????� https://t.co/OSDFdLBamE",2,2,,,,,,,happy
-95.3832,29.7629,,738454,9/1/2017 23:29,"""Had to keep that smile but deep inside I'm stressin, just tryna keep my spirits from that deep� https://t.co/1gWR234LJG",1,1,,,,,,,happy
-95.3832,29.7629,,738462,9/12/2017 13:36,Mood forever ... Fck the criticism Black excellence period...  promote black wealth  period ...� https://t.co/FDWu2BImw5,4,1,1,1,1,,,,happy sad neutral angry
-95.3832,29.7629,,738469,9/18/2017 20:36,"""Legacy,legacy, legacy .... Black excellence baby we gon let em see� https://t.co/Vso1lYvt5M",2,2,,,,,,,happy
-95.43484337,29.73032844,,738546,9/3/2017 4:17,My son and I spent today  helping Harvey flood victims cooking hot dogs and hamburgers. We� https://t.co/js9ttfaGvW,1,1,,,,,,,happy
-95.3393318,29.7188233,,739064,8/10/2017 18:36,Heavy is the head that wears the crown. @ University of Houston Main Campus https://t.co/BsjZn83snu,3,1,,2,,,,,happy neutral
-95.5065231,29.8524799,,739067,9/13/2017 19:32,Thought we'd share with you our favorite chocolate bars in honor of U.S. National Chocolate Day.� https://t.co/K2E86QnnLI,1,,,,1,,,,angry
-95.6141,29.5996,,739843,8/10/2017 17:05,Happy birthday to one of my bestest friends in the world. My niece is finally 18. Where has the� https://t.co/Y7ZBlX5FP5,1,1,,,,,,,happy
-95.27810181,29.5885269,3138,740038,10/1/2017 23:09,"Had a great time playing for students this afternoon! Guitar in the morning, bass in the� https://t.co/FiZaO3QAC8",1,,1,,,,,,sad
-95.3832,29.7629,,740072,8/23/2017 2:04,My Lil Brooklynn everybody say Hi... Yeah she walking now too ahe be everywhere and loves being� https://t.co/b4SRQdMk4t,2,1,,1,,,,,happy neutral
-95.3832,29.7629,,740076,9/14/2017 14:17,Took her out to get ice cream yesterday. P i mossed her so much. My little chicken nugget. I� https://t.co/adj6XlbOoc,1,,1,,,,,,sad
-95.070011,29.920337,,740245,8/13/2017 22:09,Friday Night/Saturday Morning!!? @ Harris County https://t.co/Xmyw66VC9P,1,,,1,,,,,neutral
-95.075531,29.8665,,740249,8/18/2017 12:31,Just posted a photo @ Harris County https://t.co/4VxjS5JtSt,3,,,3,,,,,neutral
-95.070011,29.920337,,740252,8/25/2017 7:34,Just posted a photo @ Harris County https://t.co/zrZOxX33Ic,5,,3,1,1,,,,sad neutral angry
-95.49816257,29.73563317,,740261,9/3/2017 8:51,Just posted a photo @ Galleria Area https://t.co/z6o5EpBfOQ,2,,,1,1,,,,neutral angry
-95.333952,29.986501,2934,740413,8/10/2017 23:16,These 3 are happy to be back in the USA with a big milkshake @ Ruby's Diner https://t.co/Sc2O8Pr6ZJ,1,,1,,,,,,sad
-95.3832,29.7629,,740866,8/10/2017 22:37,"I lean, I move, I walk through in this bitch @ Houston, Texas https://t.co/wOCXpa7MDp",6,4,,2,,,,,happy neutral
-95.45776261,29.71520487,,741202,8/22/2017 23:20,Be bold--try something new! That was the cry of today's Volunteer Rally as parents were� https://t.co/b3CoX0XCAw,2,1,1,,,,,,happy sad
-95.43484337,29.73032844,,742365,8/16/2017 18:50,Your marriage is better when you invest in it. Terry and I went to the Spark Marriage Conference� https://t.co/E3G9FNPGuD,2,2,,,,,,,happy
-95.3895,29.74479,,742414,7/24/2017 3:40,20 and still 2Q(t)?? @ Katz's Deli &amp; Bar https://t.co/6emdX4vE9k,3,2,1,,,,,,happy sad
-95.35998627,29.75345847,,742588,8/15/2017 4:55,"""You Make Me, Laugh. You Make Me, Cry. You Make Me, Sad. You Make Me, Smile."" 

We all have met� https://t.co/XqtMjjPifY",1,1,,,,,,,happy
-95.33357,29.7029,,742829,8/12/2017 18:21,Nya n mommy doing God's work! @ Shrine Bookstore and Cultural Center https://t.co/EnkxLV6DKA,2,1,,,1,,,,happy angry
-95.3832,29.7629,,742830,8/13/2017 3:23,"Just posted a photo @ Houston, Texas https://t.co/epYCVCGaey",1,,,1,,,,,neutral
-95.41288853,29.57187849,,742831,8/17/2017 15:37,Beautiful Morning Queen @ Shadow Creek Ranch https://t.co/VQOnGyxTCj,1,,,1,,,,,neutral
-95.41288853,29.57187849,,742832,8/18/2017 22:01,"One moment School Girl, next minute Party Girl... now let's work hard n play harder @ Shadow� https://t.co/RhecZ4Jm6G",2,,,2,,,,,neutral
-95.296,29.5543,,742843,9/27/2017 0:15,"Thanks Wrae!!! I love it.?????? @ Pearland, Texas https://t.co/jrs5xC3J1e",1,,,1,,,,,neutral
-95.296,29.5543,,742846,9/27/2017 2:37,"One time for the birthday girl!!!?????? @ Pearland, Texas https://t.co/NBfYufdfPx",2,1,,1,,,,,happy neutral
-95.296,29.5543,,742848,9/27/2017 13:05,"Happy 8th Birthday big girl!!! I can't believe that 8 years ago,  God blessed me with such a� https://t.co/gTX8K1vl2C",1,1,,,,,,,happy
-95.37942018,29.7427721,,742950,9/2/2017 18:03,"SATURDAY WORKOUT: After the storm, it is truly a ""Blessing"" to be able to go workout and� https://t.co/hMbkAkmMbG",1,1,,,,,,,happy
-95.3832,29.7629,,742954,9/10/2017 14:14,The Northeast communities of Houston/Harris County were hit extremely hard during Hurricane� https://t.co/WtmaxNT4V9,1,1,,,,,,,happy
-95.33656307,29.77595109,,742957,9/10/2017 22:32,"IT'S BEEN A LONG DAY BUT A BLESSED ONE!!! Harvey Relief Distribution was AWESOME, Mayor Turner,� https://t.co/YoZL2iMxCT",2,1,1,,,,,,happy sad
-95.33656307,29.77595109,,742958,9/10/2017 22:44,Just posted a photo @ The DeLuxe Theater https://t.co/g24i49iN44,1,,,1,,,,,neutral
-95.37942018,29.7427721,,742965,9/30/2017 17:59,"SATURDAY WORKOUT: ""Work that monkey"", A great way to start off this beautiful Saturday; but my� https://t.co/GPy3P7r3rg",2,,1,1,,,,,sad neutral
-95.4324199,29.97581,,743164,8/19/2017 5:01,Stephen Pearcy live in Houston @ Tumbleweeds Music Venue https://t.co/Zju06VA92x,1,,,,1,,,,angry
-95.36542,29.75032,,746665,8/11/2017 1:27,"I'd like to give a shoutout to my coach at houstonmuaythai,� https://t.co/Dk2FuuKd1D",1,,,1,,,,,neutral
-95.36683117,29.75799513,,746667,9/17/2017 16:51,Killer day of LOTS of stairs and sprints. Dudes as big as� https://t.co/YQRkM6ejcA,3,,1,,,2,,,sad fear
-95.48299169,29.73744824,,746675,8/11/2017 1:20,"Sucks saying goodbye to family, but good luck to my brother on his journey to Dubai. Recently� https://t.co/Zsy2OK3NZP",2,1,,1,,,,,happy neutral
-95.38967842,29.72551083,,746711,8/18/2017 3:42,Museum w my lil bestie and the resties that didn't make it in this� https://t.co/coMGIAvfAV,1,1,,,,,,,happy
-95.58564612,29.72913646,,746991,9/16/2017 23:38,???? @ Royal Oaks Country Club https://t.co/tKLpe1Vfee,2,1,,,1,,,,happy angry
-95.17211727,29.82051639,,747293,9/17/2017 5:14,One of those nights when your hair and makeup are still on point but it's nite nite time...� https://t.co/FNPOSbAQUh,1,1,,,,,,,happy
-95.3832,29.7629,,747349,8/31/2017 18:05,"I'm not into selfies but when I do take them  , it's cause I found My Baby Brother Safe &amp; Sound� https://t.co/8Egp5tV2Je",3,3,,,,,,,happy
-95.3595507,29.742365,,747353,9/21/2017 0:19,Happy Birthday to such an amazing person msgrooves . She's done so much for so many &amp; has helped� https://t.co/3tbu6qcW3j,1,1,,,,,,,happy
-95.3738599,29.74128,,747370,9/17/2017 23:14,HS reunion. @ 13 celsius https://t.co/ybMVJ2x44n,2,1,1,,,,,,happy sad
-95.3755831,29.7510794,,747642,9/8/2017 22:59,Girls Just Want to Have Fun // Celebrating the sweet Ruchi Mukherjee's birthday while also� https://t.co/Kp4cYg2P5q,4,3,1,,,,,,happy sad
-95.4110895,29.6850724,,748033,8/13/2017 5:49,"""A Leading Lady is a SUPERGirl Inside"".
Always great seeing &amp; hearing Houston's First Daughter,� https://t.co/gW3bCq6ORW",1,1,,,,,,,happy
-95.36683117,29.75799513,2684,748990,9/28/2017 2:46,***The Day You decide to marry - That Day You become A Potential� https://t.co/54txFkmHG7,1,,,1,,,,,neutral
-95.61990397,29.72418314,2684,748994,9/30/2017 20:52,"CocowondersblogAddicts 
------
CocoWonder &amp; Precious� https://t.co/JCjfJ2J2DH",4,3,1,,,,,,happy sad
-95.53757997,29.61644601,,749156,8/11/2017 6:14,Every mother and daughter should make time for a trip together. It's good for the soul. -Anne� https://t.co/hFuMJot1IU,1,,,1,,,,,neutral
-95.55437,29.86793,,749732,9/10/2017 3:35,"Body paint available before and during the event.
Message me to reserve a time� https://t.co/RTzROI9GEM",1,,1,,,,,,sad
-95.40421129,29.91121594,,749798,8/11/2017 19:06,Finally got film back from Nola ?? @ Airline Roller Skate Center https://t.co/Lsl775IMsj,8,4,1,3,,,,,happy sad neutral
-95.35992801,29.76354848,,749857,8/11/2017 18:50,Just in case y'all didn't know this is TONIGHT! 8pm! Come show mirafede13 some love for his last� https://t.co/4vX5QFn5M2,1,1,,,,,,,happy
